Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1206543,-,-,-,39.97,-75.18,0,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Wind Speed
2020,3,6,8,30,0,0,0,1.1
2020,3,6,9,30,0,0,0,1.1
2020,3,6,10,30,0,0,0,1.2000000000000002
2020,3,6,11,30,2,0,2,1.8
2020,3,6,12,30,32,0,32,2.5
2020,3,6,13,30,87,1,87,2.6
2020,3,6,14,30,90,0,90,2.5
2020,3,6,15,30,77,0,77,2.3000000000000003
2020,3,6,16,30,92,0,92,2.3000000000000003
2020,3,6,17,30,47,0,47,2.3000000000000003
2020,3,6,18,30,60,0,60,2.5
2020,3,6,19,30,48,0,48,2.7
2020,3,6,20,30,20,0,20,2.9000000000000004
2020,3,6,21,30,28,0,28,2.9000000000000004
2020,3,6,22,30,11,0,11,2.9000000000000004
2020,3,6,23,30,0,0,0,2.9000000000000004
2020,3,7,0,30,0,0,0,2.8000000000000003
2020,3,7,1,30,0,0,0,2.7
2020,3,7,2,30,0,0,0,2.5
2020,3,7,3,30,0,0,0,2.3000000000000003
2020,3,7,4,30,0,0,0,2.2
2020,3,7,5,30,0,0,0,2.1
2020,3,7,6,30,0,0,0,2
2020,3,7,7,30,0,0,0,1.9000000000000001
2020,3,7,8,30,0,0,0,2
2020,3,7,9,30,0,0,0,2.5
2020,3,7,10,30,0,0,0,3.3000000000000003
2020,3,7,11,30,4,0,4,4
2020,3,7,12,30,149,398,69,4.6000000000000005
2020,3,7,13,30,367,769,76,5.1000000000000005
2020,3,7,14,30,558,915,77,5.4
2020,3,7,15,30,699,976,80,5.300000000000001
2020,3,7,16,30,785,1017,77,5
2020,3,7,17,30,798,1026,73,4.7
2020,3,7,18,30,745,1015,70,4.5
2020,3,7,19,30,631,983,66,4.1000000000000005
2020,3,7,20,30,465,920,59,3.6
2020,3,7,21,30,266,793,48,2.7
2020,3,7,22,30,68,469,27,1.9000000000000001
2020,3,7,23,30,0,0,0,1.8
2020,3,8,0,30,0,0,0,1.7000000000000002
2020,3,8,1,30,0,0,0,1.5
2020,3,8,2,30,0,0,0,1.3
2020,3,8,3,30,0,0,0,1.2000000000000002
2020,3,8,4,30,0,0,0,1.1
2020,3,8,5,30,0,0,0,1.1
2020,3,8,6,30,0,0,0,1
2020,3,8,7,30,0,0,0,1
2020,3,8,8,30,0,0,0,0.9
2020,3,8,9,30,0,0,0,0.9
2020,3,8,10,30,0,0,0,0.9
2020,3,8,11,30,15,132,13,1.4000000000000001
2020,3,8,12,30,177,624,48,1.8
2020,3,8,13,30,376,805,67,2.1
2020,3,8,14,30,551,886,80,2.5
2020,3,8,15,30,680,924,89,2.7
2020,3,8,16,30,757,950,91,3
2020,3,8,17,30,768,953,90,3.4000000000000004
2020,3,8,18,30,717,939,89,3.4000000000000004
2020,3,8,19,30,606,906,82,3.3000000000000003
2020,3,8,20,30,446,841,72,2.6
2020,3,8,21,30,253,704,57,1.8
2020,3,8,22,30,63,369,30,1.7000000000000002
2020,3,8,23,30,0,0,0,2
2020,3,9,0,30,0,0,0,2
2020,3,9,1,30,0,0,0,2.1
2020,3,9,2,30,0,0,0,2
2020,3,9,3,30,0,0,0,1.9000000000000001
2020,3,9,4,30,0,0,0,1.8
2020,3,9,5,30,0,0,0,1.8
2020,3,9,6,30,0,0,0,1.8
2020,3,9,7,30,0,0,0,1.7000000000000002
2020,3,9,8,30,0,0,0,1.7000000000000002
2020,3,9,9,30,0,0,0,1.6
2020,3,9,10,30,0,0,0,1.6
2020,3,9,11,30,17,137,14,2
2020,3,9,12,30,182,625,49,2.4000000000000004
2020,3,9,13,30,382,809,67,2.4000000000000004
2020,3,9,14,30,559,899,76,2.7
2020,3,9,15,30,689,942,82,3
2020,3,9,16,30,765,965,84,3.1
2020,3,9,17,30,778,968,85,3.1
2020,3,9,18,30,725,953,83,3.2
2020,3,9,19,30,613,918,78,3.1
2020,3,9,20,30,450,846,70,2.5
2020,3,9,21,30,256,709,56,2
2020,3,9,22,30,52,30,49,2.1
2020,3,9,23,30,0,0,0,2.1
2020,3,10,0,30,0,0,0,2
2020,3,10,1,30,0,0,0,1.9000000000000001
2020,3,10,2,30,0,0,0,1.8
2020,3,10,3,30,0,0,0,1.9000000000000001
2020,3,10,4,30,0,0,0,2
2020,3,10,5,30,0,0,0,2
2020,3,10,6,30,0,0,0,2
2020,3,10,7,30,0,0,0,2.1
2020,3,10,8,30,0,0,0,2.1
2020,3,10,9,30,0,0,0,2.2
2020,3,10,10,30,0,0,0,2.3000000000000003
2020,3,10,11,30,9,0,9,2.7
2020,3,10,12,30,77,18,73,3
2020,3,10,13,30,218,101,178,3.4000000000000004
2020,3,10,14,30,212,45,188,3.8000000000000003
2020,3,10,15,30,80,0,80,4.1000000000000005
2020,3,10,16,30,220,10,213,4.7
2020,3,10,17,30,233,14,223,5.5
2020,3,10,18,30,143,0,143,5.7
2020,3,10,19,30,320,308,139,5.4
2020,3,10,20,30,237,171,160,4.800000000000001
2020,3,10,21,30,76,2,75,4.3
2020,3,10,22,30,18,0,18,4.2
2020,3,10,23,30,0,0,0,4
2020,3,11,0,30,0,0,0,3.6
2020,3,11,1,30,0,0,0,3.1
2020,3,11,2,30,0,0,0,2.8000000000000003
2020,3,11,3,30,0,0,0,3.1
2020,3,11,4,30,0,0,0,3.1
2020,3,11,5,30,0,0,0,2.7
2020,3,11,6,30,0,0,0,2.3000000000000003
2020,3,11,7,30,0,0,0,1.8
2020,3,11,8,30,0,0,0,1.4000000000000001
2020,3,11,9,30,0,0,0,1.3
2020,3,11,10,30,0,0,0,1.3
2020,3,11,11,30,21,173,16,1.7000000000000002
2020,3,11,12,30,191,572,64,2.1
2020,3,11,13,30,342,508,139,2.2
2020,3,11,14,30,505,627,162,1.9000000000000001
2020,3,11,15,30,493,262,321,1.7000000000000002
2020,3,11,16,30,474,186,341,1.5
2020,3,11,17,30,482,217,325,1.5
2020,3,11,18,30,560,418,275,1.3
2020,3,11,19,30,312,143,227,1
2020,3,11,20,30,178,21,168,1
2020,3,11,21,30,54,3,53,0.9
2020,3,11,22,30,21,0,21,0.7000000000000001
2020,3,11,23,30,0,0,0,0.8
2020,3,12,0,30,0,0,0,0.9
2020,3,12,1,30,0,0,0,1
2020,3,12,2,30,0,0,0,1
2020,3,12,3,30,0,0,0,1
2020,3,12,4,30,0,0,0,1
2020,3,12,5,30,0,0,0,1
2020,3,12,6,30,0,0,0,0.9
2020,3,12,7,30,0,0,0,0.7000000000000001
2020,3,12,8,30,0,0,0,0.5
2020,3,12,9,30,0,0,0,0.6000000000000001
2020,3,12,10,30,0,0,0,0.8
2020,3,12,11,30,4,0,4,1.3
2020,3,12,12,30,26,0,26,1.9000000000000001
2020,3,12,13,30,43,0,43,2.1
2020,3,12,14,30,118,0,118,2.4000000000000004
2020,3,12,15,30,168,0,168,2.4000000000000004
2020,3,12,16,30,266,20,252,2.4000000000000004
2020,3,12,17,30,550,247,370,2.5
2020,3,12,18,30,375,59,334,2.5
2020,3,12,19,30,373,74,329,2.5
2020,3,12,20,30,295,201,202,2.5
2020,3,12,21,30,83,133,44,2.5
2020,3,12,22,30,24,43,20,2.7
2020,3,12,23,30,0,0,0,2.8000000000000003
2020,3,13,0,30,0,0,0,2.9000000000000004
2020,3,13,1,30,0,0,0,2.7
2020,3,13,2,30,0,0,0,2.4000000000000004
2020,3,13,3,30,0,0,0,2.3000000000000003
2020,3,13,4,30,0,0,0,2.1
2020,3,13,5,30,0,0,0,2
2020,3,13,6,30,0,0,0,2.1
2020,3,13,7,30,0,0,0,2.7
2020,3,13,8,30,0,0,0,3.1
2020,3,13,9,30,0,0,0,3
2020,3,13,10,30,0,0,0,2.9000000000000004
2020,3,13,11,30,6,10,6,3
2020,3,13,12,30,118,302,48,3.4000000000000004
2020,3,13,13,30,74,52,53,3.7
2020,3,13,14,30,206,9,201,4
2020,3,13,15,30,274,7,269,4.5
2020,3,13,16,30,701,755,153,4.800000000000001
2020,3,13,17,30,524,239,348,5.1000000000000005
2020,3,13,18,30,645,691,167,5.4
2020,3,13,19,30,445,293,269,5.2
2020,3,13,20,30,440,692,118,4.5
2020,3,13,21,30,159,77,136,3.5
2020,3,13,22,30,47,8,46,3.1
2020,3,13,23,30,0,0,0,3
2020,3,14,0,30,0,0,0,2.9000000000000004
2020,3,14,1,30,0,0,0,2.7
2020,3,14,2,30,0,0,0,2.4000000000000004
2020,3,14,3,30,0,0,0,2.1
2020,3,14,4,30,0,0,0,1.7000000000000002
2020,3,14,5,30,0,0,0,1.4000000000000001
2020,3,14,6,30,0,0,0,1.3
2020,3,14,7,30,0,0,0,1.3
2020,3,14,8,30,0,0,0,1.3
2020,3,14,9,30,0,0,0,1.4000000000000001
2020,3,14,10,30,0,0,0,1.4000000000000001
2020,3,14,11,30,23,88,19,1.9000000000000001
2020,3,14,12,30,207,600,64,2.7
2020,3,14,13,30,311,307,183,2.8000000000000003
2020,3,14,14,30,589,917,73,2.7
2020,3,14,15,30,716,950,79,2.6
2020,3,14,16,30,730,792,152,2.5
2020,3,14,17,30,793,955,87,2.5
2020,3,14,18,30,680,748,160,2.5
2020,3,14,19,30,537,579,188,2.1
2020,3,14,20,30,275,72,241,1.5
2020,3,14,21,30,91,14,87,1
2020,3,14,22,30,35,2,35,0.9
2020,3,14,23,30,0,0,0,1
2020,3,15,0,30,0,0,0,1.2000000000000002
2020,3,15,1,30,0,0,0,1.3
2020,3,15,2,30,0,0,0,1.2000000000000002
2020,3,15,3,30,0,0,0,1.2000000000000002
2020,3,15,4,30,0,0,0,1.3
2020,3,15,5,30,0,0,0,1.3
2020,3,15,6,30,0,0,0,1.1
2020,3,15,7,30,0,0,0,0.9
2020,3,15,8,30,0,0,0,0.8
2020,3,15,9,30,0,0,0,0.9
2020,3,15,10,30,0,0,0,1.2000000000000002
2020,3,15,11,30,20,21,19,1.8
2020,3,15,12,30,124,157,86,2.4000000000000004
2020,3,15,13,30,178,10,174,2.5
2020,3,15,14,30,393,115,328,2.4000000000000004
2020,3,15,15,30,636,603,229,2.4000000000000004
2020,3,15,16,30,793,955,91,2.3000000000000003
2020,3,15,17,30,804,957,93,2.1
2020,3,15,18,30,752,946,90,1.9000000000000001
2020,3,15,19,30,638,909,86,1.6
2020,3,15,20,30,474,839,78,1.2000000000000002
2020,3,15,21,30,279,711,63,0.7000000000000001
2020,3,15,22,30,84,425,35,0.4
2020,3,15,23,30,0,0,0,0.5
2020,3,16,0,30,0,0,0,0.6000000000000001
2020,3,16,1,30,0,0,0,0.7000000000000001
2020,3,16,2,30,0,0,0,0.8
2020,3,16,3,30,0,0,0,0.9
2020,3,16,4,30,0,0,0,1
2020,3,16,5,30,0,0,0,1.2000000000000002
2020,3,16,6,30,0,0,0,1.4000000000000001
2020,3,16,7,30,0,0,0,1.7000000000000002
2020,3,16,8,30,0,0,0,2
2020,3,16,9,30,0,0,0,2.1
2020,3,16,10,30,0,0,0,2.2
2020,3,16,11,30,38,265,23,2.8000000000000003
2020,3,16,12,30,222,674,54,3.5
2020,3,16,13,30,425,828,72,3.6
2020,3,16,14,30,598,894,86,3.3000000000000003
2020,3,16,15,30,728,926,98,3.3000000000000003
2020,3,16,16,30,641,478,287,3.2
2020,3,16,17,30,631,418,318,3.1
2020,3,16,18,30,435,144,334,3.1
2020,3,16,19,30,371,102,309,3.1
2020,3,16,20,30,207,38,189,2.9000000000000004
2020,3,16,21,30,61,1,61,2.7
2020,3,16,22,30,45,4,45,2.1
2020,3,16,23,30,0,0,0,1.6
2020,3,17,0,30,0,0,0,1.4000000000000001
2020,3,17,1,30,0,0,0,1.3
2020,3,17,2,30,0,0,0,1.3
2020,3,17,3,30,0,0,0,1.2000000000000002
2020,3,17,4,30,0,0,0,1.1
2020,3,17,5,30,0,0,0,1
2020,3,17,6,30,0,0,0,0.9
2020,3,17,7,30,0,0,0,0.8
2020,3,17,8,30,0,0,0,0.8
2020,3,17,9,30,0,0,0,0.8
2020,3,17,10,30,0,0,0,0.7000000000000001
2020,3,17,11,30,5,0,5,0.8
2020,3,17,12,30,22,0,22,0.6000000000000001
2020,3,17,13,30,23,0,23,0.7000000000000001
2020,3,17,14,30,143,3,141,1.4000000000000001
2020,3,17,15,30,258,7,253,1.9000000000000001
2020,3,17,16,30,218,0,218,2.4000000000000004
2020,3,17,17,30,357,23,340,2.8000000000000003
2020,3,17,18,30,450,100,379,3
2020,3,17,19,30,301,50,270,3
2020,3,17,20,30,346,323,191,2.6
2020,3,17,21,30,163,166,111,1.9000000000000001
2020,3,17,22,30,80,277,46,1.5
2020,3,17,23,30,0,0,0,1.4000000000000001
2020,3,18,0,30,0,0,0,1.3
2020,3,18,1,30,0,0,0,1.3
2020,3,18,2,30,0,0,0,1.3
2020,3,18,3,30,0,0,0,1.4000000000000001
2020,3,18,4,30,0,0,0,1.6
2020,3,18,5,30,0,0,0,1.7000000000000002
2020,3,18,6,30,0,0,0,1.6
2020,3,18,7,30,0,0,0,1.3
2020,3,18,8,30,0,0,0,1.2000000000000002
2020,3,18,9,30,0,0,0,1.1
2020,3,18,10,30,0,0,0,1.2000000000000002
2020,3,18,11,30,43,224,28,1.6
2020,3,18,12,30,232,653,62,2
2020,3,18,13,30,434,809,81,2.3000000000000003
2020,3,18,14,30,611,894,90,2.4000000000000004
2020,3,18,15,30,708,829,136,2.2
2020,3,18,16,30,761,799,163,2
2020,3,18,17,30,611,400,308,2
2020,3,18,18,30,565,368,303,2.1
2020,3,18,19,30,599,715,156,2
2020,3,18,20,30,372,338,209,1.8
2020,3,18,21,30,207,167,154,1.7000000000000002
2020,3,18,22,30,59,12,58,1.6
2020,3,18,23,30,0,0,0,1.5
2020,3,19,0,30,0,0,0,1.6
2020,3,19,1,30,0,0,0,1.8
2020,3,19,2,30,0,0,0,2.1
2020,3,19,3,30,0,0,0,2.3000000000000003
2020,3,19,4,30,0,0,0,2.4000000000000004
2020,3,19,5,30,0,0,0,2.5
2020,3,19,6,30,0,0,0,2.5
2020,3,19,7,30,0,0,0,1.9000000000000001
2020,3,19,8,30,0,0,0,1.1
2020,3,19,9,30,0,0,0,0.6000000000000001
2020,3,19,10,30,0,0,0,0.5
2020,3,19,11,30,11,13,10,0.9
2020,3,19,12,30,88,193,37,1.5
2020,3,19,13,30,44,0,44,1.6
2020,3,19,14,30,139,2,138,1.7000000000000002
2020,3,19,15,30,126,0,126,1.8
2020,3,19,16,30,178,5,174,1.8
2020,3,19,17,30,201,0,201,1.4000000000000001
2020,3,19,18,30,243,10,236,0.9
2020,3,19,19,30,255,29,237,0.7000000000000001
2020,3,19,20,30,334,190,241,0.7000000000000001
2020,3,19,21,30,59,2,58,0.6000000000000001
2020,3,19,22,30,23,0,23,0.7000000000000001
2020,3,19,23,30,0,0,0,0.9
2020,3,20,0,30,0,0,0,1.1
2020,3,20,1,30,0,0,0,1.4000000000000001
2020,3,20,2,30,0,0,0,1.7000000000000002
2020,3,20,3,30,0,0,0,1.8
2020,3,20,4,30,0,0,0,1.8
2020,3,20,5,30,0,0,0,1.8
2020,3,20,6,30,0,0,0,1.9000000000000001
2020,3,20,7,30,0,0,0,1.9000000000000001
2020,3,20,8,30,0,0,0,1.9000000000000001
2020,3,20,9,30,0,0,0,1.7000000000000002
2020,3,20,10,30,0,0,0,1.7000000000000002
2020,3,20,11,30,30,119,21,2.1
2020,3,20,12,30,50,0,50,2.6
2020,3,20,13,30,164,36,148,3.2
2020,3,20,14,30,431,231,294,3.6
2020,3,20,15,30,257,29,237,3.9000000000000004
2020,3,20,16,30,164,4,161,4.4
2020,3,20,17,30,148,1,147,4.5
2020,3,20,18,30,346,93,279,4.6000000000000005
2020,3,20,19,30,521,503,206,5
2020,3,20,20,30,447,697,105,4.9
2020,3,20,21,30,173,40,160,4
2020,3,20,22,30,36,0,36,3
2020,3,20,23,30,0,0,0,2.5
2020,3,21,0,30,0,0,0,2.4000000000000004
2020,3,21,1,30,0,0,0,2.4000000000000004
2020,3,21,2,30,0,0,0,2.4000000000000004
2020,3,21,3,30,0,0,0,2.8000000000000003
2020,3,21,4,30,0,0,0,3.4000000000000004
2020,3,21,5,30,0,0,0,3.5
2020,3,21,6,30,0,0,0,3.4000000000000004
2020,3,21,7,30,0,0,0,3.5
2020,3,21,8,30,0,0,0,3.3000000000000003
2020,3,21,9,30,0,0,0,3.1
2020,3,21,10,30,0,0,0,3.1
2020,3,21,11,30,21,0,21,3.3000000000000003
2020,3,21,12,30,92,3,91,3.7
2020,3,21,13,30,281,179,200,3.8000000000000003
2020,3,21,14,30,447,341,243,3.6
2020,3,21,15,30,632,604,207,3.2
2020,3,21,16,30,824,960,92,2.7
2020,3,21,17,30,833,962,93,2.1
2020,3,21,18,30,777,946,91,1.8
2020,3,21,19,30,664,917,86,1.5
2020,3,21,20,30,499,854,77,1.3
2020,3,21,21,30,302,734,63,1
2020,3,21,22,30,102,471,38,0.7000000000000001
2020,3,21,23,30,0,0,0,0.8
2020,3,22,0,30,0,0,0,0.8
2020,3,22,1,30,0,0,0,0.8
2020,3,22,2,30,0,0,0,0.8
2020,3,22,3,30,0,0,0,1
2020,3,22,4,30,0,0,0,1.2000000000000002
2020,3,22,5,30,0,0,0,1.5
2020,3,22,6,30,0,0,0,1.8
2020,3,22,7,30,0,0,0,2.1
2020,3,22,8,30,0,0,0,2.5
2020,3,22,9,30,0,0,0,2.9000000000000004
2020,3,22,10,30,0,0,0,3.2
2020,3,22,11,30,62,348,31,3.7
2020,3,22,12,30,255,686,62,4
2020,3,22,13,30,458,827,80,3.9000000000000004
2020,3,22,14,30,633,891,95,3.7
2020,3,22,15,30,515,150,409,3.5
2020,3,22,16,30,466,104,386,3.3000000000000003
2020,3,22,17,30,385,26,365,3.2
2020,3,22,18,30,374,28,354,3.1
2020,3,22,19,30,187,1,186,3.1
2020,3,22,20,30,89,0,89,3.1
2020,3,22,21,30,64,4,63,2.9000000000000004
2020,3,22,22,30,28,0,28,2.5
2020,3,22,23,30,0,0,0,2.4000000000000004
2020,3,23,0,30,0,0,0,2.3000000000000003
2020,3,23,1,30,0,0,0,1.9000000000000001
2020,3,23,2,30,0,0,0,1.7000000000000002
2020,3,23,3,30,0,0,0,2
2020,3,23,4,30,0,0,0,2.3000000000000003
2020,3,23,5,30,0,0,0,2.1
2020,3,23,6,30,0,0,0,1.7000000000000002
2020,3,23,7,30,0,0,0,1.5
2020,3,23,8,30,0,0,0,1.7000000000000002
2020,3,23,9,30,0,0,0,2.1
2020,3,23,10,30,0,0,0,2.4000000000000004
2020,3,23,11,30,17,0,17,2.8000000000000003
2020,3,23,12,30,47,3,46,3.4000000000000004
2020,3,23,13,30,47,0,47,4
2020,3,23,14,30,96,1,95,3.9000000000000004
2020,3,23,15,30,108,0,108,3.9000000000000004
2020,3,23,16,30,112,0,112,3.6
2020,3,23,17,30,101,0,101,3.2
2020,3,23,18,30,48,0,48,2.9000000000000004
2020,3,23,19,30,42,0,42,2.5
2020,3,23,20,30,29,0,29,2.1
2020,3,23,21,30,43,5,41,1.7000000000000002
2020,3,23,22,30,97,350,47,2.1
2020,3,23,23,30,0,0,0,2.8000000000000003
2020,3,24,0,30,0,0,0,3
2020,3,24,1,30,0,0,0,2.8000000000000003
2020,3,24,2,30,0,0,0,2.3000000000000003
2020,3,24,3,30,0,0,0,1.7000000000000002
2020,3,24,4,30,0,0,0,1.3
2020,3,24,5,30,0,0,0,1.2000000000000002
2020,3,24,6,30,0,0,0,1.2000000000000002
2020,3,24,7,30,0,0,0,1.2000000000000002
2020,3,24,8,30,0,0,0,1.2000000000000002
2020,3,24,9,30,0,0,0,1.2000000000000002
2020,3,24,10,30,0,0,0,1.3
2020,3,24,11,30,68,323,36,1.9000000000000001
2020,3,24,12,30,151,96,123,2.7
2020,3,24,13,30,450,759,95,2.9000000000000004
2020,3,24,14,30,497,324,298,2.5
2020,3,24,15,30,581,291,372,2
2020,3,24,16,30,812,855,148,1.5
2020,3,24,17,30,842,940,107,1.1
2020,3,24,18,30,720,722,188,1
2020,3,24,19,30,579,545,229,1
2020,3,24,20,30,394,374,205,0.7000000000000001
2020,3,24,21,30,257,361,136,0.5
2020,3,24,22,30,89,155,66,0.7000000000000001
2020,3,24,23,30,0,0,0,1
2020,3,25,0,30,0,0,0,1.4000000000000001
2020,3,25,1,30,0,0,0,1.7000000000000002
2020,3,25,2,30,0,0,0,1.6
2020,3,25,3,30,0,0,0,1.1
2020,3,25,4,30,0,0,0,0.8
2020,3,25,5,30,0,0,0,0.9
2020,3,25,6,30,0,0,0,1.3
2020,3,25,7,30,0,0,0,1.9000000000000001
2020,3,25,8,30,0,0,0,1.9000000000000001
2020,3,25,9,30,0,0,0,1.9000000000000001
2020,3,25,10,30,0,0,0,2.4000000000000004
2020,3,25,11,30,10,0,10,2.9000000000000004
2020,3,25,12,30,109,17,104,3.2
2020,3,25,13,30,228,51,204,3.8000000000000003
2020,3,25,14,30,180,9,174,4.3
2020,3,25,15,30,84,0,84,4.6000000000000005
2020,3,25,16,30,115,0,115,4.7
2020,3,25,17,30,97,0,97,4.800000000000001
2020,3,25,18,30,137,0,137,4.7
2020,3,25,19,30,111,0,111,4.5
2020,3,25,20,30,61,0,61,4.2
2020,3,25,21,30,22,0,22,3.7
2020,3,25,22,30,34,65,24,2.9000000000000004
2020,3,25,23,30,0,0,0,2.1
2020,3,26,0,30,0,0,0,1.5
2020,3,26,1,30,0,0,0,1.3
2020,3,26,2,30,0,0,0,1.2000000000000002
2020,3,26,3,30,0,0,0,1.1
2020,3,26,4,30,0,0,0,1
2020,3,26,5,30,0,0,0,1
2020,3,26,6,30,0,0,0,1
2020,3,26,7,30,0,0,0,1
2020,3,26,8,30,0,0,0,1
2020,3,26,9,30,0,0,0,1
2020,3,26,10,30,0,0,0,1
2020,3,26,11,30,75,333,39,1
2020,3,26,12,30,269,654,71,1
2020,3,26,13,30,471,801,88,0.7000000000000001
2020,3,26,14,30,643,873,99,0.7000000000000001
2020,3,26,15,30,768,910,106,1
2020,3,26,16,30,838,929,109,1.6
2020,3,26,17,30,846,938,105,2.2
2020,3,26,18,30,791,930,99,2.6
2020,3,26,19,30,674,890,96,2.8000000000000003
2020,3,26,20,30,506,812,90,2.7
2020,3,26,21,30,309,679,77,2.1
2020,3,26,22,30,111,423,47,1.7000000000000002
2020,3,26,23,30,0,0,0,1.7000000000000002
2020,3,27,0,30,0,0,0,1.6
2020,3,27,1,30,0,0,0,1.5
2020,3,27,2,30,0,0,0,1.4000000000000001
2020,3,27,3,30,0,0,0,1.5
2020,3,27,4,30,0,0,0,1.4000000000000001
2020,3,27,5,30,0,0,0,1.3
2020,3,27,6,30,0,0,0,1.1
2020,3,27,7,30,0,0,0,0.9
2020,3,27,8,30,0,0,0,0.8
2020,3,27,9,30,0,0,0,0.8
2020,3,27,10,30,0,0,0,0.8
2020,3,27,11,30,75,298,41,1.2000000000000002
2020,3,27,12,30,148,42,135,1.8
2020,3,27,13,30,349,271,218,2.1
2020,3,27,14,30,439,260,276,2.2
2020,3,27,15,30,511,270,313,2.2
2020,3,27,16,30,678,466,310,2.4000000000000004
2020,3,27,17,30,555,174,417,2.5
2020,3,27,18,30,726,695,206,2.5
2020,3,27,19,30,676,900,88,2.3000000000000003
2020,3,27,20,30,468,674,120,1.9000000000000001
2020,3,27,21,30,319,736,65,1.2000000000000002
2020,3,27,22,30,118,494,41,0.9
2020,3,27,23,30,0,0,0,1
2020,3,28,0,30,0,0,0,0.9
2020,3,28,1,30,0,0,0,0.9
2020,3,28,2,30,0,0,0,1
2020,3,28,3,30,0,0,0,1.1
2020,3,28,4,30,0,0,0,1.3
2020,3,28,5,30,0,0,0,1.3
2020,3,28,6,30,0,0,0,1.1
2020,3,28,7,30,0,0,0,1
2020,3,28,8,30,0,0,0,1.1
2020,3,28,9,30,0,0,0,1.1
2020,3,28,10,30,0,0,0,1.2000000000000002
2020,3,28,11,30,9,0,9,1.9000000000000001
2020,3,28,12,30,20,0,20,2.3000000000000003
2020,3,28,13,30,111,27,98,2.1
2020,3,28,14,30,49,0,49,2.2
2020,3,28,15,30,31,0,31,2.8000000000000003
2020,3,28,16,30,32,0,32,3.4000000000000004
2020,3,28,17,30,37,0,37,3.8000000000000003
2020,3,28,18,30,26,0,26,3.8000000000000003
2020,3,28,19,30,83,0,83,3.2
2020,3,28,20,30,17,0,17,2.3000000000000003
2020,3,28,21,30,12,0,12,1.8
2020,3,28,22,30,11,0,11,1.5
2020,3,28,23,30,0,0,0,1.5
2020,3,29,0,30,0,0,0,1.5
2020,3,29,1,30,0,0,0,1.4000000000000001
2020,3,29,2,30,0,0,0,1.5
2020,3,29,3,30,0,0,0,1.7000000000000002
2020,3,29,4,30,0,0,0,1.8
2020,3,29,5,30,0,0,0,1.8
2020,3,29,6,30,0,0,0,1.7000000000000002
2020,3,29,7,30,0,0,0,1.7000000000000002
2020,3,29,8,30,0,0,0,1.7000000000000002
2020,3,29,9,30,0,0,0,1.7000000000000002
2020,3,29,10,30,0,0,0,1.9000000000000001
2020,3,29,11,30,3,0,3,1.9000000000000001
2020,3,29,12,30,23,0,23,1.9000000000000001
2020,3,29,13,30,44,0,44,1.9000000000000001
2020,3,29,14,30,98,0,98,1.8
2020,3,29,15,30,98,0,98,1.7000000000000002
2020,3,29,16,30,73,0,73,1.7000000000000002
2020,3,29,17,30,131,0,131,1.3
2020,3,29,18,30,188,2,186,1.1
2020,3,29,19,30,166,0,166,1.1
2020,3,29,20,30,57,0,57,1.2000000000000002
2020,3,29,21,30,64,1,64,1.1
2020,3,29,22,30,15,0,15,0.7000000000000001
2020,3,29,23,30,1,2,1,0.5
2020,3,30,0,30,0,0,0,0.5
2020,3,30,1,30,0,0,0,0.6000000000000001
2020,3,30,2,30,0,0,0,0.7000000000000001
2020,3,30,3,30,0,0,0,0.7000000000000001
2020,3,30,4,30,0,0,0,0.9
2020,3,30,5,30,0,0,0,1.1
2020,3,30,6,30,0,0,0,1
2020,3,30,7,30,0,0,0,1
2020,3,30,8,30,0,0,0,1
2020,3,30,9,30,0,0,0,1.1
2020,3,30,10,30,0,0,0,1.1
2020,3,30,11,30,88,299,49,1
2020,3,30,12,30,26,0,26,1.1
2020,3,30,13,30,65,0,65,1.4000000000000001
2020,3,30,14,30,124,0,124,1.7000000000000002
2020,3,30,15,30,180,0,180,2
2020,3,30,16,30,250,0,250,2.4000000000000004
2020,3,30,17,30,227,2,225,2.8000000000000003
2020,3,30,18,30,74,0,74,2.8000000000000003
2020,3,30,19,30,125,2,124,2.3000000000000003
2020,3,30,20,30,65,1,64,1.3
2020,3,30,21,30,147,18,141,0.5
2020,3,30,22,30,111,294,62,0.4
